url,title
/201501227298/research/two-hour-screen-limit-kids-virtually-impossible-enforce,Two hour screen limit for kids 'virtually impossible' to enforce
/201501217297/centrifuge-development-has-geotechs-spin,Centrifuge development has geotechs in a spin
/201501217295/research/helping-hand-pygmy-hippos,A helping hand for Pygmy Hippos
/201501157291/short-term-debt-enhances-wa-farm-productivity,Short-term debt enhances WA farm productivity
/201501157290/uwa-signs-north-metro-health-service,UWA signs up with North Metro Health Service
/201501157289/research/predicting-coral-reef-futures-under-climate-change,Predicting coral reef futures under climate change
/201501157288/write-read-love,"Write, read, love"
,
,
/201501147287/skyscraper-high-undersea-waves-under-microscope,Skyscraper-high undersea waves under the microscope
/201501087285/international/png-malaria-research-breakthrough,PNG malaria research breakthrough
/201501067284/international/can-pacific-islanders-bank-secure-fisheries-future,Can Pacific Islanders bank on a secure fisheries future?
/201412247282/students/time-celebrate-new-aboriginal-doctors-be,Time to celebrate for new Aboriginal doctors-to-be
/201412237279/research/home-sweet-home-risk-bushfire,Home sweet home at risk of bushfire
/201412197278/bus-move-uwa,Bus a move to UWA
/201412197277/research/less-priviledged-kids-shine-uni-study,Less privileged kids shine at uni:  study
/201412187274/international/ted-fellowship-australian-computational-biologist,TED Fellowship for Australian computational biologist
/201412187273/research/christmas-risky-time-vulnerable-indigenous-expert,Christmas a risky time for vulnerable:  Indigenous expert
/201412157267/research/brain-stimulation-may-hold-key-treating-anxiety,Brain stimulation may hold key to treating anxiety
,
,
/201412127264/business-and-industry/jarrah-forest-resists-changes-climate,Jarrah forest resists changes in climate
/201412157266/events/engineering-students-aim-generate-first-breathable-air-mars,Engineering students aim to generate first breathable air on Mars
/201412157265/alumni/call-government-funded-indigenous-business-bodies,Call for Government funded Indigenous business bodies
/201412127263/awards-and-prizes/barry-marshall-most-popular-living-nobel-laureate,Barry Marshall most popular living Nobel Laureate
/201412117258/business-and-industry/new-ecotourism-degree-uwa-albany,New ecotourism degree at UWA Albany
/201412117255/business-and-industry/renewable-energy-vehicle-fast-charging-station-launch,Renewable energy vehicle fast-charging station launch
/201412117254/arts-and-culture/yirrkala-drawings,Yirrkala Drawings
/201412107249/international/international-expert-joins-healthy-brain-study,International expert joins healthy brain study
/201412107248/research/tiny-possum-dicovered-national-park-near-albany,Tiny possum discovered in national park near Albany
/201412097247/alumni/uwa-vice-chancellor-awards-personal-chairs-asian-studies,UWA Vice-Chancellor awards personal chairs in Asian studies
,
,
/201412097246/alumni/uwa-confucius-institute-wins-global-award,UWA Confucius Institute wins global award
/201412087245/awards-and-prizes/national-award-uwas-world-leading-mathematician,National award for UWA's world-leading mathematician
/201412057242/awards-and-prizes/uwas-alva-team-shortlisted-guggenheim-helsinki-design-competition,UWA's ALVA team shortlisted for Guggenheim Helsinki Design competition
/201412057241/international/uwa-students-receive-new-colombo-honours,UWA students receive New Colombo honours
/201412057240/appointments/renal-specialist-takes-blood-pressure-fight,Renal specialist takes up blood pressure fight
/201412047233/biodiversity-book-drive-unesco-world-heritage-listing,Biodiversity book in drive for UNESCO World Heritage listing
/201412037230/awards-and-prizes/uwa-graduate-awarded-monash-scholarship-asia,UWA graduate awarded Monash Scholarship to Asia
/201412037219/awards-and-prizes/public-health-expert-receives-mbe-prince-william,Public health expert receives MBE from Prince William
/201412027212/appointments/mark-randolph-appointed-fugro-chair-geotechnics,Mark Randolph appointed Fugro Chair in Geotechnics
/201411287196/events/uwa-indigenous-graduates-beat-record,UWA Indigenous graduates beat record
,
,
/201411287194/international/tabletop-experiment-could-detect-gravitational-waves,Tabletop experiment could detect gravitational waves
/201411277190/appointments/wendy-martin-lead-perth-international-arts-festival,Wendy Martin to lead Perth International Arts Festival
/201411267189/international/tool-kit-ocean-health,Tool kit for ocean health
/201411267188/alumni/rise-uwa-rural-and-indigenous-medical-graduates-continues,Rise in UWA rural and Indigenous medical graduates continues
/201411257184/awards-and-prizes/clean-work-continues-thanks-scholarship,Clean-up work continues thanks to scholarship
/201411257183/events/first-broadway-access-students-take-hippocratic-oath,First Broadway access students to take Hippocratic Oath
/201411257182/arts-and-culture/new-fortune-theatre-turns-50-and-fabulous,New Fortune Theatre turns 50 and fabulous
/201411247175/research/solar-strategy-needed-avoid-electricity-death-spiral-report,Solar strategy needed to avoid electricity death spiral:  report
/201411217167/150-indigenous-year-8-students-sample-uni-life,150 Indigenous year 8 students sample uni life
/201411217166/keeping-watch-over-our-seas,Keeping watch over our seas
,
,
/201411207162/research/breakthrough-understanding-wheat-virus-epidemics-improves-control-options,Breakthrough in understanding wheat virus epidemics improves control options
/201411207161/awards-and-prizes/uwa-home-outstanding-young-scientists,UWA home to outstanding young scientists
/201411207160/events/lectures-full-brainy-ideas,Lectures full of brainy ideas
/201411197156/international/female-sea-urchins-hedge-their-bets-mating-game,Female sea urchins hedge their bets in the mating game
/201411177153/new-program-boost-us-student-numbers,New program to boost US student numbers
/201411147152/girls-engineer-better-future,Girls engineer a better future
/201411137150/research/strategies-reduce-greenhouse-gas-emissions-must-be-financially-attractive,Strategies to reduce greenhouse gas emissions must be financially attractive
/201411137148/research/techniques-analysing-smart-phone-data-may-help-understand-marine-species,Techniques for analysing smart phone data may help understand marine species
/201411127147/business-and-industry/new-master-strategic-communication-seeks-ambitious-professionals,New Master of Strategic Communication seeks ambitious professionals
/201411127146/business-and-industry/new-fast-charging-station-electric-vehicles-uwa,New fast-charging station for electric vehicles at UWA
,
,
/201411117142/awards-and-prizes/historic-first-medical-research-fellowships,Historic first for medical research fellowships
/201411117138/international/astronomers-dissect-aftermath-supernova,Astronomers dissect the aftermath of a supernova
/201411077105/research/report-reveals-extent-housing-issues-facing-older-people,Report reveals extent of housing issues facing older people
/201411077104/business-and-industry/frontiers-mineral-exploration,Frontiers in mineral exploration
/201411067098/awards-and-prizes/bushfire-program-wins-premiers-award,Bushfire program wins Premier's Award
/201411067097/research/program-review-highlights-strategies-improving-aboriginal-mental-health,Program review highlights strategies for improving Aboriginal mental health
/201411067095/awards-and-prizes/uwa-scoops-innovation-prizes-medical-breakthroughs,UWA scoops innovation prizes for medical breakthroughs
/201411067094/events/uwa-teams-yara-free-agricultural-course,UWA teams with Yara for free agricultural course
/201411057090/business-and-industry/smart-legacy-agriculture-continues,Smart legacy in agriculture continues
/201411047089/events/new-book-lifts-lid-engineers-and-their-work,New book lifts the lid on engineers and their work
,
,
/201411047087/business-and-industry/chinese-wonder-fruit-genome-aid-world-fruit-breeding,Chinese wonder fruit genome to aid world fruit breeding
/201411047086/arts-and-culture/kings-park-honour-avenues-bringing-local-history-life,Kings Park Honour Avenues:  Bringing local history to life
/201411037083/research/outcomes-mentally-ill-do-not-improve-age,Outcomes for the mentally ill do not improve with age
/201410317079/events/uwa-student-wins-100th-rhodes-scholarship,UWA student wins 100th Rhodes Scholarship
/201410307075/international/developed-world-must-not-fear-sending-ebola-help,Developed world must not fear sending Ebola help
/201410307073/international/uwa-scientist-urges-australia-send-ebola-help,UWA scientist urges Australia to send Ebola help
/201410297064/alumni/medicine-and-agriculture-benefit-work-uwas-australian-scientist-year,Medicine and agriculture to benefit from work of UWA's Australian Life Scientist of the Year
/201410287062/students/top-10-tips-year-12-exams,Top 10 tips for Year 12 exams
/201410287061/events/decade-developments-tsunami-science,A decade of developments in tsunami science
/201410277059/awards-and-prizes/albany-seagrass-champion-wins-southseas-oceans-hero-award,Albany seagrass champion wins Southseas Oceans Hero Award
,
,
/201410277058/events/exciting-world-research-uwa,An exciting world of research at UWA
/201410227056/uwa-welcomes-perth-boundary-decision,UWA welcomes Perth boundary decision
/201410227055/research/research-unlocks-potential-super-compound,Research unlocks potential of super-compound
/201410227054/appointments/27m-target-poor-cousin-chronic-diseases,$2.7M to target 'poor cousin' of chronic diseases
/201410217052/b-vitamins-can-help-beat-depression-study,B-vitamins can help beat depression: study
/201410207051/alumni/uwa-pays-tribute-former-chief-justice-david-malcolm,UWA pays tribute to former Chief Justice David Malcolm
/201410217053/events/uwa-showcases-research-strengths-shanghai,UWA showcases research strengths in Shanghai
/201410177047/awards-and-prizes/uwa-awarded-261m-national-medical-research-funding,UWA awarded $26.1M in national medical research funding
/201410177046/business-and-industry/fugro-fund-chair-geotechnics-uwa,Fugro to fund Chair in Geotechnics at UWA
/201410167044/arts-and-culture/memento-mori-exhibition-delves-inevitability-death,Memento Mori exhibition delves into inevitability of death
,
,
/201410167043/international/australian-scientists-prove-link-between-viral-infection-and-autoimmune-d,Australian scientists prove link between viral infection and autoimmune disease
/201410157040/international/how-malaria-shaping-human-genome,How malaria is shaping the human genome
/201410157039/events/invitation-explore-deep-ocean,Invitation to explore the deep ocean
/201410157038/alumni/cambridge-dream-come-true-three-uwa-graduates,Cambridge is dream come true for three UWA graduates
/201410147037/international/arctic-marine-organisms-capture-co2-research,Arctic marine organisms capture CO2:  research
/201410107034/international/dark-matter-half-what-we-thought-say-scientists,"Dark matter half what we thought, say scientists"
/201410097032/awards-and-prizes/uwa-takes-honours-kirby-moot,UWA takes honours in Kirby Moot
/201410097031/awards-and-prizes/psychiatrist-wins-mental-health-good-outcomes-award,Psychiatrist wins Mental Health Good Outcomes award
/201410087029/research/enhanced-tolerance-ion-toxicities-improves-wheat-yield-wa,Enhanced tolerance to ion toxicities improves wheat yield in WA
/201410077027/research/coffee-if-youre-not-shaking-you-need-another-cup,"Coffee:  if you're not shaking, you need another cup"
,
,
/201410077025/research/indigenous-graduates-hold-their-own-labour-market,Indigenous graduates hold their own in the labour market
/201410077024/international/public-opinion-should-help-sway-marine-policy-study,Public opinion should help sway marine policy:  study
/201410067023/events/can-re-training-way-you-think-improve-your-sleep,Can re-training the way you think improve your sleep?
/201410027018/features/uwa-moves-world-rankings,UWA moves up world rankings
/201409297004/arts-and-culture/unique-degree-engages-50000-years-indigenous-heritage,"New master's degree engages with 50,000 years of Indigenous heritage"
/201409297005/business-and-industry/uwa-commits-sustainable-farming,UWA commits to sustainable farming
/201409267002/events/western-waagyls-dreamtime-run-national-indigenous-games,Western Waagyls' dreamtime run at National Indigenous Games
/201409267001/international/journey-stem-cell-blood-cell-revealed,Journey from stem cell to blood cell revealed
/201409266998/international/study-unravels-links-between-soils-and-plant-biodiversity,Study unravels links between soils and plant biodiversity
/201409256995/arts-and-culture/usa-student-keen-learn-country-noongar-and-western-perspectives,USA student keen to 'learn country' from Noongar and Western perspectives
,
,
/201409256994/research/haunting-tales-ship-wrecked-silver,Haunting tales in ship-wrecked silver
/201409256993/woodside-invests-10-million-uwa-s-engineering-zone,Woodside invests $10 million in UWA’s engineering zone
/201409246990/awards-and-prizes/uwa-publishing-book-wins-wa-premiers-book-awards,UWA Publishing book wins at WA Premier's Book Awards
/201409246989/research/diet-affects-sperm-competitiveness,Diet affects sperm competitiveness
/201409226984/international/woolly-mammoth-genome-sequencer-uwa,Woolly mammoth genome sequencer at UWA
/201409226986/students/uwa-takes-lead-course-fee-pricing-structure,UWA takes lead on course fee pricing structure
/201409196983/research/monster-galaxies-gain-weight-eating-smaller-neighbours,Monster galaxies gain weight by eating smaller neighbours
/201409196982/awards-and-prizes/gift-gives-hope-alzheimers-sufferers,Gift gives hope to Alzheimer's sufferers
/201409186981/awards-and-prizes/uwa-trio-receive-sectors-highest-level-teaching-recognition,UWA trio receive sector's highest level of teaching recognition
/201409186980/events/uwas-top-hockey-teams-compete-grand-final-glory,UWA's top hockey teams compete for grand final glory
,
,
/201409186979/events/record-turnout-indigenous-students-national-games,Record turnout of Indigenous students for National Games
/201409186978/business-and-industry/new-research-provides-understanding-helps-control-legume-viruses,New research provides understanding that helps control legume viruses
/201409176977/international/how-learning-talk-genes,How learning to talk is in the genes
/201409176976/research/forgotten-migrants-keen-share-their-stories,'The forgotten migrants' keen to share their stories
/201409166972/alumni/andrew-and-nicola-forrest-honoured-uwa-graduation-ceremony,Andrew and Nicola Forrest honoured at UWA Graduation Ceremony
/201409166971/events/aim-higher-postgraduate-study-uwa,Aim higher with postgraduate study at UWA
/201409156969/international/ovarian-cancer-remains-elusive-early-diagnosis-and-successful-treatment,Ovarian cancer remains elusive to early diagnosis and successful treatment
/201409126967/awards-and-prizes/positive-outcome-mh17-tragedy,A positive outcome from MH17 tragedy
/201409096951/research/study-reveals-heart-health-improving-diabetics,Study reveals heart health improving for diabetics
/201409086950/business-and-industry/uwa-graduate-talks-about-his-galaxy-mission,UWA graduate talks about his galaxy mission
,
,
/201409046946/awards-and-prizes/green-light-green-transport-idea,Green light for green transport idea
/201409036944/research/3-million-child-health-research-grants,$3 Million in child health research grants
/201409036943/international/galapagos-invastion-global-warning,Galapagos invasion is global warning
/201409016936/research/wa-researchers-working-towards-new-treatment-glaucoma,WA researchers working towards new treatment for glaucoma
/201409016935/alumni/darren-glass-back-business-uwa-mba,Darren Glass back to business with UWA MBA
/201409016934/business-and-industry/managing-coasts-under-threat-humans-climate-change-and-sea-level-,"Managing coasts under threat from humans, climate change and sea-level rise"
/201408286932/research/groups-communities-help-new-parents-cope-studies,"Groups, communities help new parents cope: studies"
/201408286931/arts-and-culture/intimacyautonomy-and-living-apart-together,Intimacy/autonomy and living apart together
/201408286930/higher-education-bill-must-be-passed-amendments-uwa,"Higher education Bill must be passed, but with amendments: UWA"
/201408276929/research/student-trail-crime-solving-medical-experts,Student on trail of crime-solving medical experts
,
,
/201408276927/events/why-did-penguin-cross-road-get-rockingham,Why did the penguin cross the road?  To get to Rockingham
/201408256925/uwa-graduate-appointed-first-female-governor-wa,UWA graduate appointed first female Governor of WA
/201408226922/features/uwa-scoops-premier-s-science-awards,UWA success at Premier’s Science Awards
/201408226942/events/kimberley-students-shoot-stars,Kimberley students shoot for the stars
/201408216921/canola-flowers-faster-heat-genes,Canola flowers faster with heat genes
/201408196916/research/wa-researchers-succeed-breeding-rare-fish,WA researchers succeed in breeding rare fish
/201408156912/10000-miles-between-them-still-family,"10,000 miles between them, but still a family"
/201408156911/international/sport-scientists-work-hockeyroos-prevent-knee-injuries,Sport scientists work with Hockeyroos to prevent knee injuries
/201408156910/awards-and-prizes/uwa-climbs-higher-world-rankings,UWA climbs higher in world rankings
/201408146909/events/bees-explorers-dark-matter-and-micro-theses-mark-national-science-week,"Bees, explorers, dark matter and micro-theses mark National Science Week"
,
,
/201408146897/world-s-largest-drought-resistance-experiment-chickpeas-under-way-uwa,World’s largest drought resistance experiment on chickpeas under way at UWA
/201408136896/events/2014-sandvik-national-mining-games-come-uwa,2014 Sandvik National Mining Games come to UWA
/201408136894/arts-and-culture/vet-takes-latin-dead-language-comes-alive,Vet takes up Latin as ‘dead’ language comes alive
/201408126890/appointments/australian-agriculture-builds-world-expertise,Australian agriculture builds on world expertise
/201408116889/awards-and-prizes/uwa-awarded-five-stars-plus-rating,UWA awarded Five Stars Plus rating
/201408116888/alumni/uwa-honours-engineering-computing-and-mathematics-alumni,"UWA honours Engineering, Computing and Mathematics Alumni"
/201408076885/events/record-numbers-uwa-institute-agricultures-industry-forum,Record numbers at The UWA Institute of Agriculture's Industry Forum
/201408066883/international/could-your-brain-be-reprogrammed-work-better,Could your brain be reprogrammed to work better?
/201408056880/arts-and-culture/save-children-book-sale-celebrates-50-years-uwa,Save The Children book sale celebrates 50 years at UWA
/201408046879/business-and-industry/lentils-provide-breakthrough-disease-prevention,Lentils provide breakthrough in disease prevention
,
,
/201408016878/awards-and-prizes/microscope-needle-award-finalist,Microscope in a needle an award finalist
/201407306873/appointments/new-uwa-deputy-vice-chancellor-community-and-engagement,New UWA Deputy Vice-Chancellor for Community and Engagement
/201407306872/arts-and-culture/drumbeat-improves-mental-health-wa-prisoners,DRUMBEAT improves mental health of WA prisoners
/201407306871/research/bullet-fingerprints-help-solve-crimes,Bullet 'fingerprints' to help solve crimes
/201407296869/events/get-taste-uni-life-uwas-open-day,Get a taste of Uni life at UWA's Open Day
/201407296868/awards-and-prizes/university-hall-recognised-wa-architecture-awards,University Hall recognised in WA architecture awards
/201407286866/research/phytoplankton-use-turbulence-survive,Phytoplankton use turbulence to survive
/201407246861/awards-and-prizes/34-million-uwa-future-fellows,$3.4 Million for UWA Future Fellows
/201407246852/arts-and-culture/giants-town-piaf-opening,Giants in town for PIAF opening
/201407236851/research/updating-memory-fact-and-fiction,Updating memory for fact and fiction
,
,
/201407236850/arts-and-culture/perthites-wanted-study-aussie-lingo,Perthites wanted for study on the Aussie lingo
/201407236849/business-and-industry/dutch-company-takes-board-uwa-designed-anchor,Dutch company takes on board UWA-designed anchor
/201407226848/awards-and-prizes/strong-showing-uwa-finalists-premiers-science-awards,Strong showing of UWA finalists in Premier's Science Awards
/201407216845/alumni/uwa-graduates-and-student-set-commonwealth-games,UWA graduates and student set for Commonwealth Games
/201407216843/climate-science/closer-look-reveals-climate-projection-models-are-spot,Closer look reveals climate projection models are spot on
/201407196840/international/uwa-international-students-mh17-tragedy,UWA international students in MH17 tragedy
/201407186839/awards-and-prizes/diabetes-champion-wins-national-award,Diabetes champion wins national award
/201407176826/business-and-industry/new-partnership-invests-myanmars-future,New partnership invests in Myanmar's future
/201407146823/research/slow-sure-progress-tortoise-milestone,Slow but sure progress to tortoise milestone
/201407106822/awards-and-prizes/high-profile-award-wa-scientist,High profile award to WA scientist
,
,
/201407106821/international/new-app-just-what-ear-doctor-ordered,New app just what the ear-doctor ordered
/201407096819/events/camp-help-leavers-make-big-decision,Camp to help leavers make the ‘big decision’
/201407096818/business-and-industry/uwa-s-engineering-zone-project-gains-momentum-web-presence-comes-,UWA’S engineering zone project gains momentum as web presence comes online
/201407096817/events/indigenous-students-aim-top-marks-top-jobs,"Indigenous students aim for top marks, top jobs"
/201407076812/research/breastfeeding-trends-good-news-new-mothers,Breastfeeding trends good news for new mothers
/201407076811/research/world-class-3-d-models-help-reveal-cultural-treasures,World class 3-D models help reveal cultural treasures
/201407046809/research/perth-public-transport-rails,Is Perth public transport 'off the rails'?
/201407046808/business-and-industry/managing-multicultural-workforce-biggest-challenge-organisations-,Managing multicultural workforce the biggest challenge for organisations: UWA Business School researcher
/201407046807/alumni/indigenous-student-tops-sport-kings,Indigenous student tops in sport of kings
/201407036806/students/uwa-engineering-students-tour-broome,UWA engineering students on tour in Broome
,
,
/201407036805/events/better-fun-being-holiday-indigenous-kids-keen-science,Better fun than being on holiday for Indigenous kids keen on science
/201407036804/research/researchers-call-community-help-better-manage-heart-disease,Researchers call for community help to better manage heart disease
/201407036803/research/remember-when-you-believed-anything-and-everything,Remember when you believed anything and everything?
/201407026802/awards-and-prizes/national-recognition-uwa-research-student,National recognition for UWA research student
/201407026801/arts-and-culture/ochre-bridges-gap-through-dance,Ochre bridges the gap through dance
/201407016798/research/reserch-needed-resolve-fate-missing-plastic-debris,Research needed to resolve fate of missing plastic debris
/201407016797/awards-and-prizes/green-light-revolutionary-new-science-curriculum,Green light for revolutionary new science curriculum
/201406306796/awards-and-prizes/science-students-awarded-new-colombo-plan-scholarships,Science students awarded New Colombo Plan scholarships
/201406306795/awards-and-prizes/state-funding-medical-research,State funding for medical research
/201406306794/arts-and-culture/winterarts-inspire-uwa,WINTERarts inspire at UWA
,
,
/201406276793/research/why-are-women-delaying-pregnancy,Why are women delaying pregnancy?
/201406276792/research/young-plant-rescuer-mission,Young plant rescuer on a mission
/201406266791/international/researchers-find-link-failing-heart-muscular-dystrophy,Researchers find link to failing heart in muscular dystrophy
/201406266790/events/pilbara-perth-year-nine-students-get-taste-uni-fun,"Pilbara, Perth year nine students get a taste of Uni fun"
/201406266789/research/wa-community-urged-take-part-university-research,WA community urged to take part in university research
/201406256788/awards-and-prizes/broome-student-wa-bid-australia-s-brainiest-kid,Broome student is WA bid for Australia’s brainiest kid
/201406246785/awards-and-prizes/uwa-child-care-centre-wins-national-acclaim,UWA Child Care Centre wins national acclaim
/201406246783/awards-and-prizes/renewable-vehicle-and-marine-imaging-tools-take-wa-tech-awards,Renewable vehicle and marine imaging tools impress at WA tech awards
/201406246782/research/hottest-lava-eruption-linked-growth-first-continents,Hottest lava eruption linked to growth of first continents
/201406236781/awards-and-prizes/uwa-scientists-join-worlds-most-highly-cited-researchers,UWA scientists join world's most highly cited researchers
,
,
/201406206779/alumni/new-dean-law-school-appointed,New Dean of Law School appointed
/201406206778/summit-address-unacceptably-high-rates-aboriginal-and-torres-strait-islander-suicide,Summit to address unacceptably high rates of Aboriginal and Torres Strait Islander suicide
/201406196775/international/measuring-efficiency-pakistan-s-cotton-farms,Measuring efficiency on Pakistan’s cotton farms
/201406196774/events/who-australia-s-brainiest-kid,Who is Australia’s brainiest kid?
/201406196773/fishing/fishing-spiders-leave-human-anglers-shade,Fishing spiders leave human anglers in the shade
/201406186770/research/tiny-plastic-dwellers-have-big-impact-our-oceans,Tiny plastic dwellers have big impact on our oceans
/201406186771/research/wheatbelt-bee-and-wasp-networks-may-signal-global-change,Wheatbelt bee and wasp networks may signal global change
/201406186769/research/computer-gender-perception-valuable-tool,Computer gender-perception a valuable tool
/201406176766/business-and-industry/co-operative-decade-ahead-new-uwa-research-unit,Co-operative decade ahead for new UWA research unit
/201406166752/awards-and-prizes/public-health-expert-recognised-uk-queens-birthday-honours,Public health expert recognised in UK Queen's Birthday Honours
,
,
/201406166751/research/health-professionals-needed-parkinsons-study,Health professionals needed for Parkinson's study
/201406136748/arts-and-culture/big-shoes-fill-perth-international-arts-festival,Big shoes to fill at Perth International Arts Festival
/201406116745/awards-and-prizes/uwa-professor-wins-star-italy-award,UWA professor wins Star of Italy award
/201406116744/research/blast-past-gives-wheat-boost,Blast from the past gives wheat a boost
/201406106742/alumni/peter-klinken-appointed-new-chief-scientist-wa,Peter Klinken appointed new Chief Scientist of WA
/201406106741/research/next-generation-science-behind-was-top-drop-red,Next generation science behind WA's top drop of red
/201406096738/awards-and-prizes/queens-birthday-honours-uwa-graduates-and-staff,Queen's Birthday Honours for UWA graduates and staff
/201406066734/research/bumblebees-learn-hidden-patterns-flowers,Bumblebees learn hidden patterns in flowers
/201406056733/events/uwa-architecture-team-poised-wow-venice,UWA architecture team poised to wow Venice
/201406056728/awards-and-prizes/naidoc-celebration-impressive-indigenous-uwa-women,NAIDOC celebration of impressive Indigenous UWA women
,
,
/201406056727/events/dampiers-murujuga-community-land-and-sea-representatives-say-thank-you,Dampier's Murujuga community land and sea representatives say thank you
/201406046725/twins-talk-half-much-two,Twins talk half as much at two
/201406046724/research/pet-fish-deserve-care-too-expert,Pet fish deserve care too:  expert
/201406046723/research/sms-day-keeps-doctor-away,An SMS a day keeps the doctor away
/201406036722/research/short-stay-placements-future-remote-area-dental-services,Short-stay placements the future for remote area dental services
/201406026719/awards-and-prizes/uwa-people-honoured-western-australian-year-awards,UWA people honoured at Western Australian of the Year awards
/201405306718/business-and-industry/work-begins-new-world-class-marine-research-centre,Work begins on new world-class marine research centre
/201405306717/events/tour-honour-wa-australians-year-free-public-forum,Tour of Honour WA Australians of the Year - Free Public Forum
/201405306714/research/solving-puzzle-clever-fungus,Solving the puzzle of a clever fungus
/201405296713/research/motherhood-and-childcare-it-just-pain-back,Motherhood and childcare:  is it just a pain in the back?
,
,
/201405296712/awards-and-prizes/uwa-links-finalists-west-australian-year-awards,UWA links to finalists in West Australian of the Year Awards
/201405306715/international/global-study-shows-obesity-rates-climbing-worldwide,Global study shows obesity rates climbing worldwide
/201405276704/research/volunteers-sought-boost-success-kidney-transplants,Volunteers sought to boost long-term outcomes of kidney transplants
/201405276703/awards-and-prizes/football-umpire-farmers-son-uwa-student-youth-finalist-wa-awards,"Football umpire, farmer's son, UWA student is youth finalist in WA Awards"
/201405266702/awards-and-prizes/2014-ciara-glennon-scholarship-awarded,2014 Ciara Glennon Scholarship awarded
/201405226700/international/plant-researchers-sow-seeds-major-disease-breakthrough,Plant researchers sow seeds of major disease breakthrough
/201405226698/awards-and-prizes/national-award-world-leading-physics-researchers,National award for world-leading physics researchers
/201405216695/research/martian-mineral-could-be-linked-microbes,Martian mineral could be linked to microbes
/201405206692/research/researcher-finds-pink-lady-apples-better-you,Researcher finds Pink Lady apples better for you
/201405206689/research/study-finds-blool-test-can-predict-early-labour,Study finds blood test can predict early labour
,
,
/201405206688/events/uwa-opens-door-world-business-pilbara-students,UWA opens door to world of business for Pilbara students
/201405196685/research/new-gene-therapy-could-bring-relief-eye-disease-patients,New gene therapy could bring relief for eye disease patients
/201405166684/lyn-beazley-inducted-wa-science-hall-fame,Lyn Beazley inducted into WA Science Hall of Fame
/201405156680/international/local-university-student-research-recognised-nasa,Local university student research recognised by NASA
/201405146679/alumni/clough-scholars-support-knowledge-economy,Clough scholars support knowledge economy
/201405146678/business-and-industry/11-million-new-marine-research-facility,$11 million for new marine research facility
/201405146676/research/students-views-being-good-doctor-versus-professional-doctor,Students views on being a 'good' doctor versus a 'professional' doctor
/201405136675/events/uwa-launches-its-education-futures-vision,UWA launches its Education Futures Vision
/201405136674/research/photos-may-change-perceptions-about-older-persons-research,Photos may change perceptions about older persons: research
/201405126673/alumni/international-expert-ageing-wins-research-award,International expert on ageing wins research award
,
,
/201405126670/students/new-diploma-offers-pathway-uwa-science-degree,New Diploma offers pathway to UWA Science Degree
/201405076654/business-and-industry/water-saving-innovations-chinese-agriculture,Water-saving innovations in Chinese agriculture
/201405076647/international/males-produce-faster-sperm-sisters,Males produce faster sperm for sisters
/201405066646/awards-and-prizes/researchers-win-25-million-cancer-council-wa-funding,Researchers win $2.5 Million in Cancer Council WA funding
/201405026645/appointments/leading-wa-women-join-perth-usasia-centre-board,Leading WA women join Perth USAsia Centre Board
/201405026644/awards-and-prizes/horizon-scholarship-groom-two-new-uwa-students-future-agriculture,Horizon Scholarship to groom two new UWA students for a future in agriculture
/201405026643/events/croc-snaggers-part-celebration,Croc snaggers part of celebration
/201405026642/appointments/indigenous-lawyer-champion-vulnerable-and-disadvantaged,Indigenous lawyer a champion for the vulnerable and disadvantaged
/201405016641/business-and-industry/emerging-issues-zone,Emerging issues In The Zone
/201405016640/research/new-research-looks-emu-oil-cut-bowel-cancer-rates,New research looks to Emu oil to cut bowel cancer rates
,
,
/201405016639/business-and-industry/breaking-new-ground-restoring-healthy-soil,Breaking new ground on restoring healthy soil
/201405016638/business-and-industry/heads-mission-zone,Heads of mission at In The Zone
/201404296636/events/zone-2014-new-narrative-prosperity-and-power,In The Zone 2014: A new narrative of prosperity and power
/201404296635/arts-and-culture/free-lectures-women-islam-and-interfaith-dialogue,Free lectures on women in Islam and interfaith dialogue
/201404296634/international/green-vaccination-boosting-plant-immunityy-without-side-effects,Green vaccination: boosting plant immunity without side effects
/201404296633/arts-and-culture/art-good-health,The art of good health
/201404296632/appointments/stephen-smith-appointed-wintrhop-professor-law-uwa,Stephen Smith appointed as Winthrop Professor of Law at UWA
/201404246601/international/citizen-science-aids-shark-research,Citizen science aids shark research
/201404226599/research/indigenous-elders-speak-out-tragic-self-harm-and-suicide-epidemic,Indigenous Elders speak out on tragic self-harm and suicide epidemic
/201404226597/teaching-and-learning/indigenous-student-chooses-between-oxford-and-cambridge,Indigenous student chooses between Oxford and Cambridge
,
,
/201404176595/appointments/new-directions-lung-institute-wa,New directions for the Lung Institute of WA
/201404166594/research/first-its-kind-culturally-sensitive-depression-screening-tool,First of its kind culturally sensitive depression screening tool
/201404166593/research/offspring-benefit-mum-sending-right-message,Offspring benefit from mum sending the right message
/201404166592/international/uncertainty-about-sea-levels-last-10-more-years-expert,Uncertainty about sea levels to last 10 more years:  expert
/201404156589/arts-and-culture/journeying-back-chasing-noongar-songs,"Journeying back, chasing Noongar songs"
/201404146587/research/skate-parks-get-good-behaviour-tick,Skate parks get a good behaviour tick
/201404146586/research/australia-china-musculoskeletal-research-promoted,Australia-China musculoskeletal research promoted
/201404106584/awards-and-prizes/wace-winner-has-big-plans,WACE winner has big plans
/201404106583/research/teen-binge-drinking-influenced-adults,Teen binge drinking influenced by adults
